Brand,Media L1,Media L2,Device,PPC Type,Engine,Message,Confirm VAT,Confirm CTC,wc Mon,Tracked Revenue,Impressions,Clicks,Spend,Comment,Campaign
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-14,0,223805,3128,3211.4499518871307,,{Google - Generic - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,67311,25548,8854.770012434572,,{Google - Generic - Headboards - NVK - Exact}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,29610,288,331.42999172210693,,{Google - Generic - Sleep Matters - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,96539,41099,9183.28993557021,,{Google - Generic - Beds - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,77947,1350,790.899998664856,,{Google - Generic - Headboards - NVK - Exact}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,65315,33658,12170.43004376255,,{Google - Trademark - Beds - NVK - BMM}_
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,20891,223,280.91999864578247,,{Google - Trademark - Beds - NVK - Exact}_
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,1367444,29004,39041.369906967506,,{Google - Trademark - Pure - HVK - BMM}
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,197627,2922,4999.479929924011,,{Google - Trademark RE - Headboards - NVK - BMM}
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,1427462,57505,54671.49968207814,,{Google - Trademark - Pure - HVK - BMM}
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,549748,12292,12864.850014925003,,{Google - Generic - Mattresses - NVK - BMM}
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,607371,35013,47361.40990519896,,{Google - Generic - Beds Competitors - NVK - BMM}
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-21,0,262165,3824,6355.119962334633,,{Google - Generic - Beds Competitors - NVK - BMM}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,88183,38747,11390.140005754305,,{Google - Trademark RE - Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,104113,1086,1417.3700027465813,,{Google - Generic - Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,126286,53936,9199.909997073928,,{Google - Trademark - Headboards - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,285323,5508,3992.160034179686,,{Google - Generic - Mattresses Competitors - NVK - BMM}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,88934,46988,15261.489932179446,,{Google - Trademark RE - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,99412,1164,1609.1999816894522,,{Google - Trademark RE - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,2273844,44869,45388.349979303755,,{Google - Generic - Child Beds - NVK - Exact}
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,677171,10217,17324.59029006957,,{Google - Trademark RE - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,2129701,64382,42699.69989480822,,{Google - Trademark RE - Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,1309389,30161,23210.679733276356,,{Google - Trademark RES - Mattresses - NVK - BMM}
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,1097133,48534,50109.05980338899,,{Google - Generic - Hyde & Sleep - NVK - Exact}
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2015-12-28,0,1001711,16833,26296.500099182103,,{Google - Generic - Sofa + Guest Beds - NVK - Exact}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,76747,27305,5508.879918511946,,{Google - Trademark - Beds - NVK - BMM}_
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,54549,642,496.5499877929686,,{Google - Trademark RE - Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,80199,30380,2704.109997214744,,{Google - Trademark - Pure - HVK - Exact}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,141577,3393,1655.910034179684,,{Google - Generic - Sleep Matters - NVK - Exact}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,54980,25488,4826.4199778530665,,{Google - Generic - Beds - NVK - Exact}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,36092,442,379.25000762939413,,{Google - Trademark - Beds - NVK - Exact}_
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,2231193,36672,36592.17012717759,,{Google - Trademark RES - Beds & Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,643980,9833,14700.089920043918,,{Google - Trademark RES - Beds & Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,1507640,39612,26180.5000788383,,{Google - Generic - Beds Sizes - HVK - BMM}
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,980468,23306,13340.890233993501,,{Google - Trademark - Beds - NVK - Exact}
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,734874,33038,32357.83989803491,,{Google - Trademark - Headboards - NVK - Exact}
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-04,0,782743,12218,16874.459819793683,,{Google - Generic - Mattress Sizes - NVK - BMM}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,68851,21311,4941.869982812549,,{Google - Trademark - Beds - NVK - Exact}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,65589,692,672.5700035095203,,{Google - Trademark RE - Beds & Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,64309,22756,2197.649986922738,,{Google - Trademark - Headboards - NVK - Exact}_
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,143864,3032,1543.8899841308562,,{Google - Trademark - Headboards - NVK - Exact}_
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,43823,19086,3831.879984941328,,{Google - Generic - Child Beds - NVK - Exact}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,46345,600,609.3599996566767,,{Google - Generic - Mattress Sizes - NVK - BMM}
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,1116506,18031,16265.760066797942,,{Google - Generic - Child Beds - NVK - BMM}
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,504198,7664,9976.260059356679,,{Google - Generic - Child Beds - NVK - BMM}
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,512845,14644,7940.160010620948,,{Google - Generic - Beds Competitors - NVK - BMM}
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,518084,10786,4648.720045089716,,{Google - Trademark - Beds - NVK - Exact}
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,296042,15464,13485.740052798752,,{Google - Generic - Beds Sizes - NVK - Exact}
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,556857,8456,9606.430168151834,,{Google - Generic - Mattresses - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-11,0,0,3,0.46000000834465005,,{Google - Trademark - Mattresses - NVK - Exact}_
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,63205,19076,4166.229992644854,,{Google - Trademark - Pure - HVK - BMM}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,54721,650,562.0099983215315,,{Google - Generic - Mattresses Competitors - NVK - BMM}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,60129,22411,2247.1300089694532,,{Google - Generic - Mattresses - HVK - BMM}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,124860,2610,1001.7900009155231,,{Google - Trademark RE - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,39624,17992,3348.0599854607067,,{Google - Generic - Beds Sizes - HVK - Exact}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,44726,567,513.3599987030027,,{Google - Generic - Child Beds - NVK - BMM}
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,478782,7991,9104.340034175657,,{Google - Trademark - Beds - NVK - BMM}_
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,297362,4535,5153.15994834899,,{Google - Generic - Mattresses - HVK - BMM}
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,298746,9365,6431.670052863653,,{Google - Generic - Mattresses - HVK - Exact}
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,420104,9058,3745.329978942864,,{Google - Trademark RE - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,126550,8533,9589.719986356782,,{Google - Generic - Mattresses - HVK - BMM}
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-18,0,323256,5085,5491.19002532958,,{Google - Generic - Mattresses Brands - NVK - Exact}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,70978,18431,4743.979939728973,,{Google - Generic - Mattresses Brands - NVK - BMM}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,12990,206,82.19999921321858,,{Google - Generic - Headboards - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,61268,20419,2571.4400083832415,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,29689,868,173.7899982929229,,{Google - Generic - Mattress Sizes - NVK - Exact}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,40030,15840,3668.300004253159,,{Google - Generic - Mattress Sizes - HVK - BMM}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,12417,183,83.29999947547903,,{Google - Trademark - Mattresses - NVK - BMM}_
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,205906,3431,3646.859986664723,,{Google - Generic - Beds - HVK - BMM}
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,185247,2728,3598.8500329255903,,{Google - Trademark - Headboards - NVK - BMM}_
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,156126,4718,3174.0299871377597,,{Google - Trademark - Headboards - NVK - BMM}_
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,226734,4741,2542.610016195103,,{Google - Trademark - Competitors - NVK - BMM}_
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,57419,3322,3421.0000534672254,,{Google - Trademark - Mattresses - NVK - BMM}_
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-01-25,0,169596,2430,3097.750024557111,,{Google - Generic - Mattress Sizes - HVK - Exact}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,65659,12062,4041.290000334379,,{Google - Trademark RES - Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,19220,265,180.5299987792965,,{Google - Generic - Mattress Sizes - HVK - Exact}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,56136,14779,1929.0100043788534,,{Google - Trademark - Mattresses - NVK - BMM}_
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,47747,1141,298.9599990844725,,{Google - Generic - Beds - HVK - Exact}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,34761,10895,2607.719975803044,,{Google - Generic - Sleep Matters - NVK - BMM}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,14703,256,155.05000305175759,,{Google - Generic - Beds Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,981617,9727,8565.620015926646,,{Google - Generic - Mattress Sizes - HVK - BMM}
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,308874,4142,4920.81007385253,,{Google - Trademark RE - Pure - NVK - BMM}
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,464704,11985,5853.920006118708,,{Google - Trademark - Competitors - NVK - BMM}_
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,499882,9991,5226.96994054317,,{Google - Generic - Beds - NVK - BMM}
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,265798,10244,9201.809869598588,,{Google - Trademark - Headboards - NVK - BMM}_
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-01,0,326470,4480,4887.730077743519,,{Google - Trademark RE - Beds - NVK - BMM}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,55692,15799,5040.729965530327,,{Google - Generic - Headboards - NVK - BMM}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,26906,345,239.9999999999996,,{Google - Generic - Beds Sizes - HVK - Exact}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,55136,19354,2355.4600257370585,,{Google - Trademark - Pure - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,52992,1109,322.31999778747536,,{Google - Generic - Beds - NVK - BMM}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,35870,15267,3866.2299813553636,,{Google - Generic - Beds - HVK - BMM}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,23583,287,209.5899953842159,,{Google - Generic - Mattress Sizes - NVK - Exact}
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,581749,7252,5471.120002372186,,{Google - Trademark RES - Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,243882,3358,3410.689929962154,,{Google - Trademark RE - Beds & Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,376186,9255,4587.940037928515,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,311135,5676,2285.4200186729418,,{Google - Trademark RES - Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,175046,7101,5498.419980421658,,{Google - Trademark - Headboards - NVK - BMM}
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-08,0,290812,3913,3896.1399226188605,,{Google - Trademark RE - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,44294,13452,3410.959998298431,,{Google - Generic - Sleep Matters - NVK - BMM}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,24730,369,397.1500053405749,,{Google - Trademark RES - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,42875,15509,1314.380003040655,,{Google - Generic - Hyde & Sleep - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,53641,1212,400.3199958801267,,{Google - Trademark - Headboards - NVK - BMM}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,27328,11408,2451.1299906372988,,{Google - Generic - Beds - HVK - Exact}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,21642,301,305.40999984741177,,{Google - Generic - Hyde & Sleep - NVK - Exact}
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,852808,12068,8238.370016518971,,{Google - Generic - Beds - HVK - Exact}
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,364162,5072,6087.810024261468,,{Google - Generic - Beds Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,761350,18522,8687.679959874593,,{Google - Generic - Beds Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,578192,10973,5490.479981899256,,{Google - Trademark - Mattresses - NVK - Exact}_
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,268063,12552,8791.159989871077,,{Google - Generic - Beds Sizes - NVK - BMM}
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-15,0,413026,6243,7051.679988861073,,{Google - Generic - Mattresses Brands - NVK - Exact}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,36781,13412,3039.5899912174764,,{Google - Trademark - Competitors - NVK - Exact}_
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,36317,481,501.91000747680494,,{Google - Generic - Beds Sizes - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,44390,16860,1312.2499981746064,,{Google - Generic - Awareness - NVK - Exact}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,76324,1498,740.20001220703,,{Google - Generic - Awareness - NVK - Exact}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,26634,13359,2515.639997230839,,{Google - Generic - Mattresses Brands - NVK - BMM}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,38224,545,614.6699848175042,,{Google - Generic - Beds Sizes - NVK - Exact}
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,916267,13076,11191.450021430843,,{Google - Generic - Beds Sizes - HVK - Exact}
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,277780,3782,5039.230026245107,,{Google - Generic - Mattresses Brands - NVK - BMM}
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,817299,19758,12725.649964690198,,{Google - Trademark - Competitors - NVK - Exact}_
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,405036,7071,4288.139954090114,,{Google - Generic - Beds Sizes - NVK - BMM}
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,255630,12702,10930.589994080356,,{Google - Generic - Beds Sizes - NVK - BMM}
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-22,0,290531,4352,5261.490021705623,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,26027,7738,2028.579994194206,,{Google - Trademark RES - Headboards - NVK - Exact}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,22959,293,309.2099933624265,,{Google - Trademark RE - Pure - NVK - BMM}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,33984,10637,1670.679995371025,,Google Shopping - HV Generics - Desktop
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,41333,977,654.4600028991679,,{Google - Trademark RES - Headboards - NVK - Exact}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,16999,7340,1488.319991698485,,Google Shopping - Brands
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,19958,289,266.4900033473966,,Google Shopping - Generic - Mobile
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,1426489,15721,16618.330003052935,,Google Shopping - Generic - Desktop
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,238527,3385,4785.300060987464,,Google Shopping - HV Generics - Desktop
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,1238499,23884,21742.140033241343,,Google Shopping - Generic - Desktop
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,302451,5180,4444.609938621512,,Google Shopping - Brands
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,492810,13847,14156.369975700962,,Google Shopping - HV Generics - Mobile
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-02-29,0,212060,3347,4289.400008201589,,Google Shopping - Trademark
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,31011,9054,2994.3799950908815,,Google Shopping - Trademark
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,20101,304,247.940002441406,,Google Shopping - Trademark
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,37756,11486,2324.0300132837115,,Google Shopping - Generic - Desktop - Local
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,40836,965,347.1999969482418,,Google Shopping - Brands
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,18193,7693,1810.2300075720955,,Google Shopping - Brands - Local
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,19508,303,174.40999794006308,,Google Shopping - Generic - Desktop - Local
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,649260,8196,7252.809949040404,,Google Shopping - Generic - Mobile - Local
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,229403,3510,4154.110000431532,,Google Shopping - HV Generics - Mobile - Local
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,654413,12696,9488.179942142206,,Google Shopping - Brands - Local
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,394441,7618,4228.679946899405,,Google Shopping - Brands - Local
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,239379,7266,5958.450042597945,,{Google - Trademark - Mattresses - NVK - BMM}_
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-03-07,0,230447,3691,3995.150002479543,,{Google - Generic - Mattress Sizes - HVK - Exact}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-03-14,0,28590,8992,2754.9300144985264,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2016-03-14,0,22418,328,240.2900009155271,,{Google - Generic - Mattress Sizes - HVK - Exact}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2016-03-14,0,35434,12091,2056.8799888771,,{Google - Generic - Beds - NVK - BMM}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2016-03-14,0,41234,902,296.44999504089344,,{Google - Generic - Beds - NVK - BMM}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2016-03-14,0,19095,8136,1698.5800055321286,,{Google - Generic - Beds - NVK - BMM}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2016-03-14,0,19693,245,145.52000331878634,,{Google - Generic - Mattress Sizes - HVK - BMM}
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2016-03-14,0,563085,7693,7512.529961487276,,{Google - Trademark RE - Beds - NVK - BMM}
