Brand,Media L1,Media L2,Message,Device,Confirm VAT,Confirm CTC,wc Mon,Impressions,Clicks,Spend,Comment
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-08-27,17119,75,20.870000000000005,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-08-27,6663,30,8.67,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-09-03,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-09-03,100001,Missing Data,Free Of Charge,Mobile Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-09-03,588636,1439,2.06,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-09-03,976889,1764,1797.22,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-09-03,763509,4185,2.05,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-09-03,353558,1339,303.46000000000004,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-09-03,227548,1311,200.12,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-09-03,153280,662,202.79,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-09-03,627,2,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-09-03,1096,2,0.77,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-09-10,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-09-10,588811,1243,0,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-09-10,1647470,2891,3432.24,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-09-10,736490,3644,0,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-09-10,595940,2606,697.5100000000001,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-09-10,137090,723,0,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-09-10,245090,1177,418.71000000000004,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-09-10,568,1,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-09-10,1486,0,0,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-09-17,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-09-17,4715,16,0,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-09-17,1467650,2560,2992.6799999999994,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-09-17,11812,159,0,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-09-17,509336,2503,697.2300000000001,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-09-17,3814,27,0,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-09-17,220093,1055,360.22,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-09-17,8,0,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-09-17,1272,11,2.91,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-09-24,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-09-24,197,4,0,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-09-24,771500,1651,1923.8999999999999,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-09-24,168,2,0,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-09-24,278645,1462,432.06999999999994,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-09-24,282,1,0,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-09-24,119865,651,235.52999999999997,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-09-24,698,5,2.23,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-10-01,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-01,99999,Missing Data,Free Of Charge,Mobile Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-10-01,7102,43,0,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-10-01,661865,1498,1210.47,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-01,18324,298,0,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-01,449218,2612,576.6700000000001,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-10-01,6218,68,0,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-10-01,172033,960,251.96,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-10-01,6,0,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-10-01,834,2,1.29,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-10-08,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-10-08,338072,Missing Data,Free Of Charge,CRM Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-10-08,1282374,1759,666.21,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-10-08,659461,1565,1175.44,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-08,1008015,3717,505.27,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-08,535124,2963,763.4700000000001,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-10-08,4,0,0,Other_Prospecting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-10-08,696377,1728,348.24,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-10-08,228436,1266,431.74000000000007,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-10-08,1656,4,0.49,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-10-08,658,3,1.44,TV screens_Retargeting GDN
ClientBrand,Digital Display,HPTO,Unclassified,Unknown,EXCLUDING,CTC,2018-10-15,86116,Missing Data,Free Of Charge,HPTO Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-10-15,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-10-15,847605,1310,629.4699999999999,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-10-15,787088,1668,2135.05,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-15,475421,2076,328.01000000000005,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-15,518616,2948,960.8499999999999,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-10-15,1,0,0,Other_Prospecting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-10-15,282076,993,194.62000000000003,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-10-15,213724,1121,558.02,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-10-15,1003,1,0.41,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-10-15,720,3,5.43,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-10-22,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-10-22,364439,499,401.3,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-10-22,468862,906,1026.84,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-22,189918,678,176.08999999999997,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-22,245634,1344,466.63,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-10-22,109279,357,124.21000000000001,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-10-22,109871,563,260.78999999999996,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-10-22,381,0,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-10-22,308,0,0,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-10-29,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-10-29,400173,612,409.79999999999995,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-10-29,616799,626,974.9799999999999,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-29,205193,831,165.56,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-10-29,653911,1958,484.81,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-10-29,102702,445,121.16,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-10-29,252489,789,276.98,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-10-29,301,0,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-10-29,3183,5,4.869999999999999,TV screens_Retargeting GDN
ClientBrand,Digital Display,HPTO,Unclassified,Unknown,EXCLUDING,CTC,2018-11-05,141839,Missing Data,Free Of Charge,HPTO Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-11-05,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-11-05,100001,Missing Data,Free Of Charge,Mobile Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-11-05,378456,595,409.47999999999996,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-11-05,539481,610,820.6300000000001,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-11-05,213412,963,179.23000000000002,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-11-05,610750,1909,662.98,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-11-05,120519,499,126.33,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-11-05,232835,728,333.5,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-11-05,299,1,0.32,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-11-05,2465,3,2.16,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-11-12,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-11-12,98432,162,87.07,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-11-12,335389,536,1192.28,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-11-12,55543,281,49.2,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-11-12,148199,619,386.58000000000004,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-11-12,28748,146,32.56,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-11-12,61362,187,183.04,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-11-12,68,0,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-11-12,150,1,0.48,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-11-19,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-11-19,218307,587,674.09,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-11-19,357413,3397,980.53,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-11-19,77224,538,177.70999999999998,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-11-19,454,2,0.53,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-11-26,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-11-26,123874,516,203.32000000000002,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-11-26,510968,3758,1252.28,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-11-26,104364,655,241.26000000000002,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-11-26,380,4,1.51,TV screens_Retargeting GDN
ClientBrand,Digital Display,HPTO,Unclassified,Unknown,EXCLUDING,CTC,2018-12-03,244228,Missing Data,Free Of Charge,HPTO Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-12-03,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-12-03,146674,618,191.04,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-12-03,695380,4914,1410.9299999999998,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-12-03,112908,777,231.71000000000004,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-12-03,742,2,0.86,TV screens_Retargeting GDN
ClientBrand,Digital Display,HPTO,Unclassified,Unknown,EXCLUDING,CTC,2018-12-10,215318,Missing Data,Free Of Charge,HPTO Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-12-10,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-12-10,506483,Missing Data,Free Of Charge,Mobile Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-12-10,274645,256,310.44,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-12-10,131546,787,243.84,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-12-10,918229,3128,945.7800000000001,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-12-10,534167,5691,1344.9799999999998,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-12-10,5,0,0,Other_Prospecting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-12-10,279468,535,244.57999999999998,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-12-10,90508,727,187.03,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-12-10,974,0,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-12-10,702,1,0.18,TV screens_Retargeting GDN
ClientBrand,Digital Display,HPTO,Unclassified,Unknown,EXCLUDING,CTC,2018-12-17,492549,Missing Data,Free Of Charge,HPTO Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-12-17,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-12-17,342242,Missing Data,Free Of Charge,CRM Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-12-17,1215987,1598,1052.55,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-12-17,103745,762,223.12,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-12-17,3697452,16131,3248.14,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-12-17,553228,5580,1245.9699999999998,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-12-17,38,0,0,Other_Prospecting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-12-17,949022,2658,755.76,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-12-17,91535,826,183.5,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-12-17,2858,3,1.32,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-12-17,895,3,1.6199999999999999,TV screens_Retargeting GDN
ClientBrand,Digital Display,HPTO,Unclassified,Unknown,EXCLUDING,CTC,2018-12-24,43015,Missing Data,Free Of Charge,HPTO Digital free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2018-12-24,323191,Missing Data,Free Of Charge,Display free of charge
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2018-12-24,48536,52,34.78,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-12-24,475731,2322,945.63,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2018-12-24,193626,1074,258.35,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-12-24,2571962,20955,6758.780000000001,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2018-12-24,89228,210,87.02,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-12-24,491233,3310,1127.44,Tablets_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Connected TV,EXCLUDING,CTC,2018-12-24,156,0,0,TV screens_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-12-24,1685,6,2.42,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2018-12-31,429470,1746,623.5799999999999,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2018-12-31,2241209,15820,3949.58,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2018-12-31,411091,2538,705.01,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2018-12-31,1095,0,0,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-01-07,161744,931,248.42000000000002,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-01-07,1185943,8747,1701.0700000000002,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-01-07,198867,1043,246.44,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-01-07,700,1,0.48,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-01-14,243152,1352,357.67999999999995,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-01-14,2584632,16207,3494.8199999999997,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-01-14,390340,2348,504.33,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-01-14,2008,6,1.9100000000000001,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-01-21,47457,382,89.31,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-01-21,537529,4001,828.9300000000001,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-01-21,65705,471,94.54,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-01-21,445,1,0.46,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-01-28,12063,269,54.489999999999995,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-01-28,390224,3663,628.57,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-01-28,44029,376,46.28,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-01-28,155,1,0.32,TV screens_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-02-04,162673,1083,241.3,Computers_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-02-04,2147211,18643,3736.2999999999997,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-02-04,266128,1987,336.06999999999994,Tablets_Retargeting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Connected TV,EXCLUDING,CTC,2019-02-04,1088,6,2.3400000000000003,TV screens_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Computer,EXCLUDING,CTC,2019-02-11,361807,339,102.94999999999999,Computers_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Computer,EXCLUDING,CTC,2019-02-11,190685,1125,283.11999999999995,Computers_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Mobile,EXCLUDING,CTC,2019-02-11,2349086,19269,1811.0900000000001,Mobile phones_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Mobile,EXCLUDING,CTC,2019-02-11,2088692,17575,3292.87,Mobile phones_Retargeting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Unknown,EXCLUDING,CTC,2019-02-11,16,0,0,Other_Prospecting GDN
ClientBrand,Digital Display,Prospecting,Unclassified,Tablet,EXCLUDING,CTC,2019-02-11,258403,1385,250,Tablets_Prospecting GDN
ClientBrand,Digital Display,Retargetting,Unclassified,Tablet,EXCLUDING,CTC,2019-02-11,297151,2182,385.27000000000004,Tablets_Retargeting GDN
